RespondentID	AgeYrs	Sex	NumHHChildren	LaborForceStatus	EmployedFTPT	MultipleJobs	TotalHrsWorked	WorkHoursVary	Industry	Occupation	EnrolledHSCollege	EnrolledFTPT	NonworkAloneMin	ChildcareMin	EldercareMin	FamilyMin	FriendsMin
20240111231009	26	Female	0	Employed - At Work	Full-time	No	36	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	72	0	0	355	0
20240111231021	85	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	750	0	0	0	0
20240111231040	71	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	690	0	0	180	0
20240111231068	61	Male	0	Employed - At Work	Part-time	No	8	No	Transportation and utilities	Management, professional, and related occupations	NA	NA	330	0	0	540	0
20240111231071	60	Male	0	Employed - At Work	Full-time	No	40	No	Manufacturing	Management, professional, and related occupations	NA	NA	325	0	0	215	0
20240111231089	47	Male	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	305	0	0	0	0
20240111231117	80	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	624	0	0	0	0
20240111231121	80	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	405	0	0	330	0
20240111231166	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	625	0	0	30	245
20240111231204	54	Male	0	Employed - At Work	Full-time	No	40	No	Wholesale and retail trade	Sales and office occupations	NA	NA	705	0	0	0	0
20240111231206	53	Female	0	Employed - At Work	Full-time	No	40	No	Wholesale and retail trade	Production, transportation, and material moving occupations	NA	NA	183	0	0	147	0
20240111231207	33	Female	0	Employed - At Work	Full-time	No	40	No	Transportation and utilities	Production, transportation, and material moving occupations	Not enrolled	NA	480	0	0	420	0
20240111231210	61	Male	0	Employed - At Work	Part-time	No	20	No	Other services	Construction and maintenance occupations	NA	NA	400	0	0	0	0
20240111231236	85	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	510	0	0	210	0
20240111231238	26	Female	0	Employed - At Work	Full-time	No	60	No	Educational and health services	Management, professional, and related occupations	College	Full-time	225	0	0	30	0
20240111231245	68	Male	0	Employed - At Work	Full-time	Yes	55	No	Information	Management, professional, and related occupations	NA	NA	225	0	0	60	0
20240111231248	80	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	120	0	0	750	0
20240111231259	61	Female	0	Employed - At Work	Part-time	No	32	No	Educational and health services	Management, professional, and related occupations	NA	NA	425	0	0	580	0
20240111231265	40	Female	2	Employed - At Work	Full-time	No	37	No	Manufacturing	Sales and office occupations	Not enrolled	NA	29	437	0	632	0
20240111231266	32	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	0	0	0	0	0
20240111231267	44	Male	2	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	145	240	0	240	0
20240111231278	68	Female	0	Employed - At Work	Full-time	No	38	No	Professional and business services	Management, professional, and related occupations	NA	NA	30	0	0	180	0
20240111231285	68	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	45	0	0	300	0
20240111231308	85	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	560	0	0	0	120
20240111231331	36	Male	0	Employed - At Work	Full-time	No	50	No	Transportation and utilities	Production, transportation, and material moving occupations	Not enrolled	NA	260	0	0	0	0
20240111231334	65	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	NA	NA	285	0	0	535	0
20240111231352	77	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	54	0	0	825	0
20240111231362	66	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	90	0	0	690	0
20240111231375	69	Female	0	Employed - At Work	Part-time	No	10	No	Financial activities	Sales and office occupations	NA	NA	0	0	0	690	0
20240111231380	74	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	465	0	0	315	0
20240111231392	49	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	593	0	0	0	0
20240111231402	25	Female	0	Employed - At Work	Full-time	Yes	49	No	Professional and business services	Service occupations	Not enrolled	NA	100	0	0	675	0
20240111231413	35	Male	0	Employed - At Work	Full-time	No	40	No	Wholesale and retail trade	Production, transportation, and material moving occupations	Not enrolled	NA	864	0	0	0	0
20240111231419	30	Male	0	Employed - At Work	Full-time	Yes	50	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	110	0	0	250	0
20240111231420	63	Male	0	Employed - At Work	Part-time	No	5	No	Financial activities	Management, professional, and related occupations	NA	NA	377	0	0	335	0
20240111231438	42	Female	2	Employed - At Work	Full-time	No	45	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	510	750	0	405	0
20240111231468	34	Female	2	Employed - At Work	Full-time	No	40	No	Leisure and hospitality	Management, professional, and related occupations	Not enrolled	NA	121	55	0	180	0
20240111231492	46	Male	2	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	100	0	0	180	0
20240111231495	64	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	370	0	0	345	0
20240111231506	41	Female	2	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	0	330	0	690	0
20240111231507	76	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	150	0	0	720	0
20240111231510	27	Male	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	185	0	0	165	0
20240111231513	28	Female	2	Employed - At Work	Full-time	No	36	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	215	0	0	30	0
20240111231526	44	Female	1	Employed - At Work	Full-time	No	40	No	Financial activities	Management, professional, and related occupations	Not enrolled	NA	90	638	0	712	0
20240111231541	25	Female	0	Employed - At Work	Part-time	No	25	No	Educational and health services	Sales and office occupations	Not enrolled	NA	180	0	0	0	0
20240111231567	38	Female	2	Employed - At Work	Full-time	No	36	No	Public administration	Management, professional, and related occupations	College	Part-time	250	720	0	555	0
20240111231570	31	Female	2	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	610	650	0	260	0
20240111231577	63	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	15	0	0	765	0
20240111231585	71	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	530	0	0	255	0
20240111231598	78	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	300	0	0	575	0
20240111231625	63	Male	0	Employed - At Work	Full-time	No	50	No	Educational and health services	Management, professional, and related occupations	NA	NA	30	0	0	655	0
20240111231627	73	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	420	0	0	480	0
20240111231641	68	Male	0	Employed - At Work	Part-time	No	30	No	Construction	Construction and maintenance occupations	NA	NA	480	0	0	0	0
20240111231642	69	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	60	0	0	660	0
20240111231647	78	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	600	0	0	0	0
20240111231649	59	Male	0	Employed - At Work	Full-time	No	NA	Yes	Wholesale and retail trade	Production, transportation, and material moving occupations	NA	NA	135	0	0	151	0
20240111231656	37	Male	3	Employed - At Work	Full-time	No	50	No	Leisure and hospitality	Management, professional, and related occupations	College	Part-time	90	0	0	30	0
20240111231672	71	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	670	0	0	0	0
20240111231710	73	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	45	0	0	765	0
20240111231722	59	Male	0	Employed - At Work	Full-time	No	40	No	Manufacturing	Production, transportation, and material moving occupations	NA	NA	225	0	0	495	0
20240111231724	62	Female	0	Employed - At Work	Full-time	No	50	No	Public administration	Management, professional, and related occupations	NA	NA	595	0	0	0	0
20240111231771	65	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	751	0	0	0	0
20240111231811	44	Male	2	Unemployed - Looking	NA	NA	NA	NA	NA	NA	Not enrolled	NA	375	520	0	525	0
20240111231832	31	Male	0	Unemployed - Looking	NA	NA	NA	NA	NA	NA	Not enrolled	NA	879	0	0	0	0
20240111231845	38	Female	2	Employed - At Work	Full-time	No	40	No	Professional and business services	Service occupations	College	Full-time	315	655	0	455	0
20240111231847	42	Female	2	Employed - At Work	Part-time	No	30	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	270	780	0	500	150
20240111231857	28	Female	0	Employed - At Work	Part-time	No	16	No	Leisure and hospitality	Service occupations	College	Full-time	696	0	0	0	0
20240111231863	45	Female	2	Employed - At Work	Full-time	No	40	No	Information	Management, professional, and related occupations	Not enrolled	NA	450	600	0	480	0
20240111231867	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	65	0	0	680	0
20240111231868	57	Female	0	Employed - At Work	Part-time	No	21	No	Financial activities	Sales and office occupations	NA	NA	600	0	0	390	0
20240111231889	64	Male	0	Employed - At Work	Full-time	No	NA	Yes	Professional and business services	Construction and maintenance occupations	NA	NA	590	0	0	0	0
20240111231891	46	Female	0	Employed - At Work	Full-time	No	40	No	Manufacturing	Sales and office occupations	Not enrolled	NA	301	0	0	9	0
20240111231893	35	Male	1	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	10	95	0	825	180
20240111231895	74	Male	0	Employed - At Work	Part-time	Yes	18	No	Leisure and hospitality	Management, professional, and related occupations	NA	NA	575	0	0	0	0
20240111231897	61	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	780	0	0	0	0
20240111231905	49	Male	0	Employed - At Work	Full-time	No	40	No	Financial activities	Management, professional, and related occupations	Not enrolled	NA	735	0	0	190	0
20240111231923	63	Male	0	Employed - At Work	Part-time	No	8	No	Professional and business services	Management, professional, and related occupations	NA	NA	405	0	0	465	0
20240111231927	45	Female	2	Employed - At Work	Full-time	No	50	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	0	750	0	760	0
20240111231931	68	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	45	0	0	705	0
20240111231932	58	Female	0	Employed - At Work	Full-time	No	41	No	Other services	Service occupations	NA	NA	200	0	0	595	0
20240111231937	70	Male	0	Employed - At Work	Part-time	No	8	No	Manufacturing	Management, professional, and related occupations	NA	NA	404	0	0	541	0
20240111231952	46	Female	3	Employed - At Work	Part-time	No	20	No	Educational and health services	Sales and office occupations	Not enrolled	NA	145	637	0	685	0
20240111231965	68	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	30	0	0	870	0
20240111231973	63	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	295	0	0	600	0
20240111231987	27	Male	0	Employed - At Work	Full-time	No	45	No	Educational and health services	Management, professional, and related occupations	College	Part-time	540	0	0	170	0
20240111231999	52	Male	0	Employed - At Work	Full-time	No	45	No	Financial activities	Management, professional, and related occupations	NA	NA	745	0	0	0	0
20240111232001	35	Female	2	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	0	0	0	825	0
20240111232005	61	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	750	0	0	0	0
20240111232006	47	Male	1	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	259	130	0	190	0
20240111232010	68	Female	0	Employed - At Work	Full-time	No	50	No	Professional and business services	Sales and office occupations	NA	NA	0	0	0	1140	0
20240111232025	47	Female	0	Employed - At Work	Full-time	No	36	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	190	0	0	80	0
20240111232036	32	Male	2	Employed - At Work	Full-time	No	50	No	Financial activities	Management, professional, and related occupations	Not enrolled	NA	220	105	0	685	0
20240111232042	56	Male	0	Employed - At Work	Full-time	No	40	No	Wholesale and retail trade	Management, professional, and related occupations	NA	NA	220	0	0	740	330
20240111232048	55	Male	0	Employed - At Work	Full-time	No	45	No	Transportation and utilities	Sales and office occupations	NA	NA	660	0	0	0	0
20240111232059	75	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	960	0	0	0	0
20240111232067	56	Male	0	Employed - At Work	Full-time	No	58	No	Financial activities	Sales and office occupations	NA	NA	465	0	0	375	0
20240111232089	33	Male	0	Employed - At Work	Full-time	No	40	No	Transportation and utilities	Construction and maintenance occupations	Not enrolled	NA	25	0	0	0	1035
20240111232090	47	Female	0	Employed - At Work	Part-time	No	30	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	70	0	0	630	0
20240111232113	52	Female	0	Employed - At Work	Full-time	No	40	No	Transportation and utilities	Production, transportation, and material moving occupations	NA	NA	505	0	0	0	0
20240111232118	64	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	840	0
20240111232169	85	Male	0	Employed - Absent	Part-time	No	10	No	Educational and health services	Management, professional, and related occupations	NA	NA	35	0	0	580	120
20240111232190	43	Male	0	Employed - At Work	Full-time	No	42	No	Manufacturing	Sales and office occupations	Not enrolled	NA	0	0	0	0	0
20240111232198	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	800	0	0	0	0
20240111232213	61	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	645	0	0	335	0
20240111232214	61	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	720	0	0	0	0
20240111232238	56	Female	0	Employed - At Work	Full-time	Yes	60	No	Leisure and hospitality	Service occupations	NA	NA	420	0	300	0	0
20240111232277	64	Male	0	Employed - At Work	Part-time	No	15	No	Leisure and hospitality	Management, professional, and related occupations	NA	NA	210	0	230	280	0
20240111232279	45	Female	2	Employed - At Work	Full-time	No	38	No	Wholesale and retail trade	Sales and office occupations	Not enrolled	NA	390	305	0	510	0
20240111232280	66	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	480	0	0	270	0
20240111232283	39	Female	3	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	635	330	0	370	0
20240111232286	80	Male	0	Employed - At Work	Part-time	Yes	NA	Yes	Transportation and utilities	Production, transportation, and material moving occupations	NA	NA	0	0	0	675	0
20240111232295	80	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	795	0	0	0	0
20240111232312	43	Male	0	Employed - At Work	Full-time	No	40	No	Agriculture, forestry, fishing, and hunting	Farming, fishing, and forestry occupations	Not enrolled	NA	570	0	655	330	0
20240111232313	33	Female	3	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	645	210	0	285	0
20240111232337	51	Male	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	NA	NA	330	0	0	270	0
20240111232339	59	Male	1	Employed - At Work	Part-time	Yes	NA	Yes	Information	Management, professional, and related occupations	NA	NA	150	0	0	365	0
20240112230002	57	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	625	0	0	250	0
20240112230018	39	Male	0	Employed - Absent	Full-time	No	40	No	Financial activities	Sales and office occupations	Not enrolled	NA	360	0	0	0	270
20240112230019	65	Male	0	Employed - Absent	Part-time	No	12	No	Professional and business services	Service occupations	NA	NA	820	0	0	50	0
20240112230024	34	Male	0	Employed - At Work	Full-time	No	40	No	Wholesale and retail trade	Management, professional, and related occupations	Not enrolled	NA	175	0	0	230	0
20240112230036	42	Male	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	300	0	0	225	0
20240112230046	76	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	900	0	0	0	0
20240112230062	80	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	990	0	0	0	0
20240112230067	65	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	267	0	0	518	95
20240112230068	59	Female	0	Employed - At Work	Full-time	No	NA	Yes	Educational and health services	Service occupations	NA	NA	639	0	0	0	0
20240112230075	25	Female	0	Employed - At Work	Full-time	No	45	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	235	0	0	0	0
20240112230078	36	Male	0	Employed - At Work	Full-time	No	40	No	Other services	Production, transportation, and material moving occupations	Not enrolled	NA	120	0	0	120	0
20240112230090	80	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	780	0	0	0	0
20240112230099	21	Female	0	Unemployed - Looking	NA	NA	NA	NA	NA	NA	Not enrolled	NA	412	0	0	44	268
20240112230101	15	Female	1	Not in labor force	NA	NA	NA	NA	NA	NA	High school	Full-time	17	0	0	638	223
20240112230104	17	Female	2	Unemployed - Looking	NA	NA	NA	NA	NA	NA	Not enrolled	NA	375	0	0	290	0
